youtube-dl,10,buggy,fail
youtube-dl,10,fixed,pass
youtube-dl,11,buggy,fail
youtube-dl,11,fixed,pass
youtube-dl,12,buggy,fail
youtube-dl,12,fixed,pass
youtube-dl,13,buggy,fail
youtube-dl,13,fixed,pass
youtube-dl,14,buggy,fail
youtube-dl,14,fixed,pass
youtube-dl,15,buggy,fail
youtube-dl,15,fixed,pass
youtube-dl,16,buggy,fail
youtube-dl,16,fixed,pass
youtube-dl,17,buggy,fail
youtube-dl,17,fixed,pass
youtube-dl,18,buggy,fail
youtube-dl,18,fixed,pass
youtube-dl,19,buggy,fail
youtube-dl,19,fixed,pass
youtube-dl,20,buggy,fail
youtube-dl,20,fixed,pass
youtube-dl,21,buggy,fail
youtube-dl,21,fixed,pass
youtube-dl,22,buggy,fail
youtube-dl,22,fixed,pass
youtube-dl,23,buggy,fail
youtube-dl,23,fixed,pass
youtube-dl,24,buggy,fail
youtube-dl,24,fixed,pass
youtube-dl,25,buggy,fail
youtube-dl,25,fixed,pass
youtube-dl,26,buggy,fail
youtube-dl,26,fixed,pass
youtube-dl,27,buggy,fail
youtube-dl,27,fixed,pass
youtube-dl,28,buggy,fail
youtube-dl,28,fixed,pass
youtube-dl,29,buggy,fail
youtube-dl,29,fixed,pass
youtube-dl,30,buggy,fail
youtube-dl,30,fixed,pass
youtube-dl,31,buggy,fail
youtube-dl,31,fixed,pass
youtube-dl,32,buggy,fail
youtube-dl,32,fixed,pass
youtube-dl,33,buggy,fail
youtube-dl,33,fixed,pass
youtube-dl,34,buggy,fail
youtube-dl,34,fixed,pass
youtube-dl,35,buggy,fail
youtube-dl,35,fixed,pass
youtube-dl,36,buggy,fail
youtube-dl,36,fixed,pass
youtube-dl,37,buggy,fail
youtube-dl,37,fixed,pass
youtube-dl,38,buggy,fail
youtube-dl,38,fixed,pass
youtube-dl,39,buggy,fail
youtube-dl,39,fixed,pass
youtube-dl,40,buggy,fail
youtube-dl,40,fixed,pass
youtube-dl,41,buggy,fail
youtube-dl,41,fixed,pass
youtube-dl,42,buggy,fail
youtube-dl,42,fixed,pass
youtube-dl,43,buggy,fail
youtube-dl,43,fixed,pass
